journal_id,journal_name,profile_url,google_scholar_url,website_url,editor_url,affiliation,affiliation_url,p_issn,e_issn,subject_area,accreditation,is_scopus_indexed,is_garuda_indexed,garuda_url,impact_score,h5_index,citations_5yr,citations_total,cover_image_url,source_file,extraction_index,extracted_at
909,Jurnal Pengelolaan Sumberdaya Alam dan Lingkungan (Journal of Natural Resources and Environmental Management),https://sinta.kemdiktisaintek.go.id/journals/profile/909,https://scholar.google.co.id/citations?user=43LoZ3YAAAAJ&hl=en,https://journal.ipb.ac.id/index.php/jpsl/about/editorialTeam,,Institut Pertanian Bogor,https://sinta.kemdiktisaintek.go.id/affiliations/profile/428,20864639,24605824,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7675,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=43LoZ3YAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,1,2026-01-12T07:15:23.216420
703,Cakrawala Pendidikan,https://sinta.kemdiktisaintek.go.id/journals/profile/703,https://scholar.google.co.id/citations?user=sveiuhkAAAAJ&hl=en,https://journal.uny.ac.id/index.php/cp/about/editorialTeam,,"Lembaga Penjaminan Mutu dan Pengembangan Pendidikan, Universitas Negeri Yogyakarta",https://sinta.kemdiktisaintek.go.id/affiliations/profile/381,0216,2442,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/445,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=sveiuhkAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,2,2026-01-12T07:15:23.217479
6056,Science and Technology Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/6056,https://scholar.google.co.id/citations?user=LC-6htQAAAAJ&hl=en,http://sciencetechindonesia.com/index.php/jsti/about/editorialTeam,,"Magister Program of Material Sciences, Graduate School of Universitas Sriwijaya",https://sinta.kemdiktisaintek.go.id/affiliations/profile/440,25804405,25804391,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/9964,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=LC-6htQAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,3,2026-01-12T07:15:23.218437
680,Journal of Engineering and Technological Sciences,https://sinta.kemdiktisaintek.go.id/journals/profile/680,https://scholar.google.co.id/citations?user=aLpq1v0AAAAJ&hl=en,https://journals.itb.ac.id/index.php/jets/editor,,ITB Journal Publisher,https://sinta.kemdiktisaintek.go.id/affiliations/profile/379,23375779,23385502,Engineering,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7390,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=aLpq1v0AAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,4,2026-01-12T07:15:23.219435
390,LLT Journal: A Journal on Language and Language Teaching,https://sinta.kemdiktisaintek.go.id/journals/profile/390,,http://e-journal.usd.ac.id/index.php/LLT/about/editorialTeam,,"Program Studi Pendidikan Bahasa Inggris, Universitas Sanata Dharma",https://sinta.kemdiktisaintek.go.id/affiliations/profile/422,14107201,25799533,"Humanities, Education, Art, Social",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10957,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page11_20260112_054359.html,5,2026-01-12T07:15:23.220435
898,Journal of Islamic Architecture,https://sinta.kemdiktisaintek.go.id/journals/profile/898,https://scholar.google.co.id/citations?user=PgM9Se0AAAAJ&hl=en,http://ejournal.uin-malang.ac.id/index.php/JIA,,Jurusan Teknik Arsitektur UIN Maulana Malik Ibrahim Malang,https://sinta.kemdiktisaintek.go.id/affiliations/profile/3513,,23564644,"Humanities, Art, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11087,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=PgM9Se0AAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,6,2026-01-12T07:15:23.221434
1187,Jurnal Sylva Lestari,https://sinta.kemdiktisaintek.go.id/journals/profile/1187,https://scholar.google.co.id/citations?user=JQU1rhcAAAAJ&hl=en,http://jurnal.fp.unila.ac.id/index.php/JHT/about/editorialTeam,,Universitas Lampung,https://sinta.kemdiktisaintek.go.id/affiliations/profile/398,23390913,25495747,"Economy, Science, Agriculture",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/25877,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=JQU1rhcAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,7,2026-01-12T07:15:23.222412
787,Jurnal Pengolahan Hasil Perikanan Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/787,https://scholar.google.co.id/citations?user=U4E1cZgAAAAJ&hl=en,http://journal.ipb.ac.id/index.php/jphpi/about/editorialTeam,,Institut Pertanian Bogor,https://sinta.kemdiktisaintek.go.id/affiliations/profile/428,23032111,2354886,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/233,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=U4E1cZgAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,8,2026-01-12T07:15:23.225415
1911,Register: Jurnal Ilmiah Teknologi Sistem Informasi,https://sinta.kemdiktisaintek.go.id/journals/profile/1911,https://scholar.google.co.id/citations?user=0O9jqQkAAAAJ&hl=en,http://www.journal.unipdu.ac.id/index.php/register/about/editorialTeam,,Universitas Pesantren Tinggi Darul ulum,https://sinta.kemdiktisaintek.go.id/affiliations/profile/2091,25030477,25023357,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/8624,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=0O9jqQkAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,9,2026-01-12T07:15:23.226412
3537,International Journal of Public Health Science,https://sinta.kemdiktisaintek.go.id/journals/profile/3537,https://scholar.google.co.id/citations?user=ZGqvgwMAAAAJ&hl=en,http://ijphs.iaescore.com/index.php/IJPHS/about/editorialTeam,,Institute of Advanced Engineering and Science (IAES),https://sinta.kemdiktisaintek.go.id/affiliations/profile/8187,26204126,26204126,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/157,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=ZGqvgwMAAAAJ&citpid=2,sinta_journals_page11_20260112_054359.html,10,2026-01-12T07:15:23.227414
346,Jurnal Arbitrer,https://sinta.kemdiktisaintek.go.id/journals/profile/346,https://scholar.google.co.id/citations?user=Q0i7iHsAAAAJ&hl=en,http://staff.unand.ac.id/handoko,,Fakultas Ilmu Budaya Universitas Andalas,https://sinta.kemdiktisaintek.go.id/affiliations/profile/394,23391162,25501011,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7491,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=Q0i7iHsAAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,1,2026-01-12T07:15:23.300413
922,PADJADJARAN Jurnal Ilmu Hukum (Journal of Law),https://sinta.kemdiktisaintek.go.id/journals/profile/922,https://scholar.google.co.id/citations?user=B7_rZsQAAAAJ&hl=en,http://jurnal.unpad.ac.id/pjih/about/editorialTeam,,Fakultas Hukum Universitas Padjadjaran,https://sinta.kemdiktisaintek.go.id/affiliations/profile/481,24601543,24429325,Social,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/9475,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=B7_rZsQAAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,2,2026-01-12T07:15:23.302471
131,Jurnal Keperawatan Soedirman,https://sinta.kemdiktisaintek.go.id/journals/profile/131,https://scholar.google.co.id/citations?user=c_K3LlkAAAAJ&hl=en,http://jos.unsoed.ac.id/index.php/jks/about/editorialTeam,,"Jurusan Keperawatan, Fakultas Ilmu-ilmu Kesehatan, Universitas Jenderal Soedirman",https://sinta.kemdiktisaintek.go.id/affiliations/profile/7,19076673,25799320,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/29605,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=c_K3LlkAAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,3,2026-01-12T07:15:23.303416
3405,SQUALEN BULLETIN OF MARINE AND FISHERIES POSTHARVEST AND BIOTECHNOLOGY,https://sinta.kemdiktisaintek.go.id/journals/profile/3405,,http://www.bbp4b.litbang.kkp.go.id/squalen-bulletin/index.php/squalen/about/editorialTeam,,Balai Besar Riset Pengolahan Produk dan Bioteknologi Kelautan dan Perikanan (BBRPPBKP),https://sinta.kemdiktisaintek.go.id/affiliations/profile/4840,20895690,24069272,"Science, Agriculture, Social",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11234,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page12_20260112_054532.html,4,2026-01-12T07:15:23.304415
4707,Jurnal Medik Veteriner,https://sinta.kemdiktisaintek.go.id/journals/profile/4707,https://scholar.google.co.id/citations?user=z9aQPAIAAAAJ&hl=en,https://e-journal.unair.ac.id/JMV/about/editorialTeam,,"Fakultas Kedokteran Hewan, Universitas Airlangga",https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,26157497,2581012,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/12866,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=z9aQPAIAAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,5,2026-01-12T07:15:23.305415
768,Teosofi: Jurnal Tasawuf dan Pemikiran Islam,https://sinta.kemdiktisaintek.go.id/journals/profile/768,https://scholar.google.co.id/citations?user=0-d6ou0AAAAJ&hl=en,http://jurnalfuf.uinsby.ac.id/index.php/teosofi/about/editorialTeam,,Progam Studi Filsafat Agama Fakultas Ushuluddin dan Filsafat UIN Sunan Ampel Surabaya,https://sinta.kemdiktisaintek.go.id/affiliations/profile/3516,20887957,2442871,"Social, Religion",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5951,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=0-d6ou0AAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,6,2026-01-12T07:15:23.309418
933,Geoplanning: Journal of Geomatics and Planning,https://sinta.kemdiktisaintek.go.id/journals/profile/933,https://scholar.google.co.id/citations?user=FhnvKnAAAAAJ&hl=en,http://ejournal.undip.ac.id/index.php/geoplanning/,,Universitas Diponegoro,https://sinta.kemdiktisaintek.go.id/affiliations/profile/6,23556544,23556544,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5968,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=FhnvKnAAAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,7,2026-01-12T07:15:23.311417
3757,Jurnal Geografi,https://sinta.kemdiktisaintek.go.id/journals/profile/3757,,http://jurnal.unimed.ac.id/2012/index.php/geo,,Jurusan Pendidikan Geografi Fakultas Ilmu Sosial Universitas Negeri Medan dan Ikatan Geograf Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/500,20858167,25497057,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11176,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page12_20260112_054532.html,8,2026-01-12T07:15:23.312415
970,ETIKONOMI,https://sinta.kemdiktisaintek.go.id/journals/profile/970,https://scholar.google.co.id/citations?user=JiYrSt8AAAAJ&hl=en,http://journal.uinjkt.ac.id/index.php/etikonomi/about/editorialTeam,,Universitas Islam Negeri Syarif Hidayatullah Jakarta,https://sinta.kemdiktisaintek.go.id/affiliations/profile/400,14128969,24610771,Economy,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/339,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=JiYrSt8AAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,9,2026-01-12T07:15:23.313416
3989,Amerta Nutrition,https://sinta.kemdiktisaintek.go.id/journals/profile/3989,https://scholar.google.co.id/citations?user=mBvZ1sQAAAAJ&hl=en,https://e-journal.unair.ac.id/index.php/AMNT/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,25809776,25801163,"Health, Education",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/13600,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=mBvZ1sQAAAAJ&citpid=2,sinta_journals_page12_20260112_054532.html,10,2026-01-12T07:15:23.314415
3636,Jurnal Administrasi Kesehatan Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/3636,,https://e-journal.unair.ac.id/JAKI/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,23033592,25409301,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7432,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page13_20260112_054706.html,1,2026-01-12T07:15:23.380418
894,Electronic Journal of Graph Theory and Applications,https://sinta.kemdiktisaintek.go.id/journals/profile/894,,http://www.ejgta.org/index.php/ejgta/about/editorialTeam,,Indonesian Combinatorial Society; Institut Teknologi Bandung; University of Newcastle Australia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8179,23382287,23382287,Engineering,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5456,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page13_20260112_054706.html,2,2026-01-12T07:15:23.382412
662,Indonesian Journal of Chemistry,https://sinta.kemdiktisaintek.go.id/journals/profile/662,https://scholar.google.co.id/citations?user=iCuve5EAAAAJ&hl=en,https://journal.ugm.ac.id/index.php/ijc/about/editorialTeam,,Universitas Gadjah Mada,https://sinta.kemdiktisaintek.go.id/affiliations/profile/384,14119420,24601578,"Science, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11677,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=iCuve5EAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,3,2026-01-12T07:15:23.383417
828,Molekul: Jurnal Ilmiah Kimia,https://sinta.kemdiktisaintek.go.id/journals/profile/828,https://scholar.google.co.id/citations?user=Xz4_sLkAAAAJ&hl=en,https://jos.unsoed.ac.id/index.php/jm/about/editorialTeam,,"Jurusan Kimia FMIPA, Universitas Jenderal Soedirman, Purwokerto",https://sinta.kemdiktisaintek.go.id/affiliations/profile/7,19079761,25030310,"Science, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/31981,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=Xz4_sLkAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,4,2026-01-12T07:15:23.384415
1811,Jurnal Pendidikan Matematika,https://sinta.kemdiktisaintek.go.id/journals/profile/1811,https://scholar.google.co.id/citations?user=dcSGITgAAAAJ&hl=en,http://ejournal.unsri.ac.id/index.php/jpm/about/editorialTeam,,Universitas Sriwijaya bekerja sama dengan Indonesian Mathematical Society (IndoMS),https://sinta.kemdiktisaintek.go.id/affiliations/profile/440,19780044,25491040,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/519,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=dcSGITgAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,5,2026-01-12T07:15:23.384415
3601,Communications in Science and Technology,https://sinta.kemdiktisaintek.go.id/journals/profile/3601,https://scholar.google.co.id/citations?user=oXGKTrwAAAAJ&hl=en,https://cst.kipmi.or.id/index.php/cst/about/editorialTeam,,Komunitas Ilmuwan dan Profesional Muslim Indonesia (KIPMI),https://sinta.kemdiktisaintek.go.id/affiliations/profile/8189,25029258,25029266,Engineering,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11860,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=oXGKTrwAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,6,2026-01-12T07:15:23.385415
9360,Jambura Journal of Biomathematics (JJBM),https://sinta.kemdiktisaintek.go.id/journals/profile/9360,https://scholar.google.co.id/citations?user=XzYgeKQAAAAJ&hl=en,http://ejurnal.ung.ac.id/index.php/JJBM/about/editorialTeam,,Universitas Negeri Gorontalo,https://sinta.kemdiktisaintek.go.id/affiliations/profile/508,,27230317,"Science, Education",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/19833,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=XzYgeKQAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,7,2026-01-12T07:15:23.387415
12361,Journal of Multidisciplinary Applied Natural Science,https://sinta.kemdiktisaintek.go.id/journals/profile/12361,https://scholar.google.co.id/citations?user=UgaaYfsAAAAJ&hl=en,https://journal.pandawainstitute.com/index.php/jmans/editorialteam,,Pandawa Institute,#!,,27743047,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/22275,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=UgaaYfsAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,8,2026-01-12T07:15:23.388416
727,Jurnal Ners,https://sinta.kemdiktisaintek.go.id/journals/profile/727,https://scholar.google.co.id/citations?user=4Zo6digAAAAJ&hl=en,https://e-journal.unair.ac.id/index.php/JNERS/about/editorialTeam,,Fakultas Keperawatan Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,18583598,25025791,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7436,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=4Zo6digAAAAJ&citpid=2,sinta_journals_page13_20260112_054706.html,9,2026-01-12T07:15:23.391417
806,Jurnal Keperawatan Padjadjaran,https://sinta.kemdiktisaintek.go.id/journals/profile/806,,https://jkp.fkep.unpad.ac.id/index.php/jkp/editorial-team,,Universitas Padjadjaran,https://sinta.kemdiktisaintek.go.id/affiliations/profile/481,23385324,24427276,"Health, Science",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10954,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page13_20260112_054706.html,10,2026-01-12T07:15:23.393416
6350,Communication in Biomathematical Sciences,https://sinta.kemdiktisaintek.go.id/journals/profile/6350,https://scholar.google.co.id/citations?user=4FDr9c0AAAAJ&hl=en,http://journals.itb.ac.id/index.php/cbms/about/editorialTeam,,Indonesian Biomathematical Society,https://sinta.kemdiktisaintek.go.id/affiliations/profile/379,0,25492896,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/12227,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=4FDr9c0AAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,1,2026-01-12T07:15:23.463419
998,Indonesian Journal of Pharmacy,https://sinta.kemdiktisaintek.go.id/journals/profile/998,https://scholar.google.co.id/citations?user=GtNDTbkAAAAJ&hl=en,http://indonesianjpharm.farmasi.ugm.ac.id/index.php/3/about/editorialTeam,,Faculty of Pharmacy Universitas Gadjah Mada (UGM) Yogyakarta Indonesia in collaboration with IAI (Ikatan Apoteker Indonesia or Indonesian Pharmacist Association),https://sinta.kemdiktisaintek.go.id/affiliations/profile/384,23389486,23389486,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/8865,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=GtNDTbkAAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,2,2026-01-12T07:15:23.465479
1305,Public Health of Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/1305,https://scholar.google.co.id/citations?user=aTYnoaAAAAAJ&hl=en,http://stikbar.org/ycabpublisher/index.php/PHI/about/editorialTeam,,,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8169,25281542,24771570,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/9780,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=aTYnoaAAAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,3,2026-01-12T07:15:23.466437
1001,Jurnal Keperawatan Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/1001,https://scholar.google.co.id/citations?user=UXt9u1QAAAAJ&hl=en,http://jki.ui.ac.id/index.php/jki/about/editorialTeam,,Universitas Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/430,14104490,23549203,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/1185,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=UXt9u1QAAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,4,2026-01-12T07:15:23.467436
896,IJOG : Indonesian Journal on Geoscience,https://sinta.kemdiktisaintek.go.id/journals/profile/896,https://scholar.google.co.id/citations?user=Uar2wXgAAAAJ&hl=en,https://ijog.geologi.esdm.go.id/index.php/IJOG/about/editorialTeam,,Geological Agency,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8093,23559306,23559306,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/6123,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=Uar2wXgAAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,5,2026-01-12T07:15:23.468436
1278,Journal of the Civil Engineering Forum,https://sinta.kemdiktisaintek.go.id/journals/profile/1278,,https://jurnal.ugm.ac.id/v3/JCEF/about/editorialTeam,,Universitas Gadjah Mada,https://sinta.kemdiktisaintek.go.id/affiliations/profile/384,25811037,25495925,"Social, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10338,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page14_20260112_054840.html,6,2026-01-12T07:15:23.469435
3974,The Indonesian Journal Of Occupational Safety and Health,https://sinta.kemdiktisaintek.go.id/journals/profile/3974,https://scholar.google.co.id/citations?user=JlqV210AAAAJ&hl=en,https://e-journal.unair.ac.id/IJOSH/about/editorialTeam,,Surabaya: Fakultas Kesehatan Masyarakat Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,2301,25407872,Health,S1,False,False,,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=JlqV210AAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,7,2026-01-12T07:15:23.470435
1067,SAINS TANAH - Journal of Soil Science and Agroclimatology,https://sinta.kemdiktisaintek.go.id/journals/profile/1067,https://scholar.google.co.id/citations?user=WhtN6IR7DMQC&hl=en,https://jurnal.uns.ac.id/tanah/about/editorialTeam,,"Department of Soil Science, Faculty of Agriculture, Universitas Sebelas Maret, Surakarta",https://sinta.kemdiktisaintek.go.id/affiliations/profile/8,14123606,23561424,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10966,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=WhtN6IR7DMQC&citpid=2,sinta_journals_page14_20260112_054840.html,8,2026-01-12T07:15:23.471412
914,Nurse Media Journal of Nursing,https://sinta.kemdiktisaintek.go.id/journals/profile/914,https://scholar.google.co.id/citations?user=Gs6nEgkAAAAJ&hl=en,http://ejournal.undip.ac.id/index.php/medianers/pages/view/editors,,"Department of Nursing, Faculty of Medicine, Diponegoro University, Semarang",https://sinta.kemdiktisaintek.go.id/affiliations/profile/6,20877811,24068799,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/1284,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=Gs6nEgkAAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,9,2026-01-12T07:15:23.472410
677,Tropical Animal Science Journal,https://sinta.kemdiktisaintek.go.id/journals/profile/677,https://scholar.google.co.id/citations?user=hHx5q8gAAAAJ&hl=en,https://www.scopus.com/authid/detail.uri?authorId=7801509481,,Fakultas Peternakan Institut Pertanian Bogor dan Himpunan Ilmuwan Peternakan Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/428,2615787,2615790,"Science, Agriculture",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11605,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=hHx5q8gAAAAJ&citpid=2,sinta_journals_page14_20260112_054840.html,10,2026-01-12T07:15:23.474444
934,Dental Journal (Majalah Kedokteran Gigi),https://sinta.kemdiktisaintek.go.id/journals/profile/934,https://scholar.google.co.id/citations?user=eiKFibAAAAAJ&hl=en,https://e-journal.unair.ac.id/MKG/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,19783728,24429740,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/9640,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=eiKFibAAAAAJ&citpid=2,sinta_journals_page15_20260112_055013.html,1,2026-01-12T07:15:23.549454
13683,Journal of Coaching and Sports Science,https://sinta.kemdiktisaintek.go.id/journals/profile/13683,https://scholar.google.co.id/citations?user=IrVsr0kAAAAJ&hl=en,https://journal.foundae.com/index.php/jcss/about/editorialTeam,,CV Foundae,#!,29631459,29631483,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/28925,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=IrVsr0kAAAAJ&citpid=2,sinta_journals_page15_20260112_055013.html,2,2026-01-12T07:15:23.550437
4030,JURNAL KESEHATAN LINGKUNGAN (Journal of Environmental Health),https://sinta.kemdiktisaintek.go.id/journals/profile/4030,,https://e-journal.unair.ac.id/JKL/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,18297285,2540881,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/8232,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page15_20260112_055013.html,3,2026-01-12T07:15:23.551436
672,Jurnal Manajemen Hutan Tropika,https://sinta.kemdiktisaintek.go.id/journals/profile/672,,http://journal.ipb.ac.id/index.php/jmht/about/editorialTeam,,Departemen Manajemen Hutan Fakultas Kehutanan IPB-Rumah Akademisi Kehutanan Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/428,20870469,20892063,Agriculture,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/195,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page15_20260112_055013.html,4,2026-01-12T07:15:23.552435
855,Economic Journal of Emerging Markets,https://sinta.kemdiktisaintek.go.id/journals/profile/855,,http://journal.uii.ac.id/index.php/JEP/about/editorialTeam,,Universitas Islam Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/382,20863128,2502180,Economy,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/583,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page15_20260112_055013.html,5,2026-01-12T07:15:23.553435
683,HAYATI Journal of Biosciences,https://sinta.kemdiktisaintek.go.id/journals/profile/683,https://scholar.google.co.id/citations?user=V2Idg_IAAAAJ&hl=en,http://journal.ipb.ac.id/index.php/hayati/about/editorialTeam,,"Department of Biology, Bogor Agricultural University",https://sinta.kemdiktisaintek.go.id/affiliations/profile/428,20864094,20864094,"Science, Agriculture",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/192,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=V2Idg_IAAAAJ&citpid=2,sinta_journals_page15_20260112_055013.html,6,2026-01-12T07:15:23.554435
